datelat_pcScaled Radstand dev
   2457385.5000      3.0000      0.0445      0.0209
   2457385.5000      4.0000      0.0744      0.0480
   2457385.5000      5.0000      0.1489      0.1202
   2457385.5000      6.0000      0.2309      0.1712
   2457385.5000      7.0000      0.3013      0.1758
   2457390.5000     -7.0000      0.0790      0.0421
   2457390.5000     -6.0000      0.0445      0.0202
   2457390.5000     -5.0000      0.0325      0.0132
   2457390.5000     -4.0000      0.0298      0.0113
   2457390.5000     -3.0000      0.0289      0.0113
   2457390.5000     -2.0000      0.0297      0.0128
   2457390.5000     -1.0000      0.0303      0.0129
   2457390.5000      0.0000      0.0316      0.0130
   2457390.5000      1.0000      0.0338      0.0146
   2457390.5000      2.0000      0.0399      0.0186
   2457390.5000      3.0000      0.0515      0.0295
   2457390.5000      4.0000      0.0838      0.0623
   2457390.5000      5.0000      0.1721      0.1456
   2457390.5000      6.0000      0.2773      0.2082
   2457390.5000      7.0000      0.3590      0.2008
   2457415.5000     -7.0000      0.0715      0.0304
   2457415.5000     -6.0000      0.0353      0.0108
   2457415.5000     -5.0000      0.0270      0.0077
   2457415.5000     -4.0000      0.0263      0.0077
   2457415.5000     -3.0000      0.0270      0.0077
   2457415.5000     -2.0000      0.0276      0.0091
   2457415.5000     -1.0000      0.0282      0.0093
   2457415.5000      0.0000      0.0293      0.0091
   2457415.5000      1.0000      0.0316      0.0106
   2457415.5000      2.0000      0.0358      0.0128
   2457415.5000      3.0000      0.0427      0.0184
   2457415.5000      4.0000      0.0634      0.0365
   2457415.5000      5.0000      0.1197      0.0919
   2457415.5000      6.0000      0.2173      0.1776
   2457415.5000      7.0000      0.2758      0.1913
   2457416.5000     -7.0000      0.0631      0.0277
   2457416.5000     -6.0000      0.0321      0.0108
   2457416.5000     -5.0000      0.0272      0.0087
   2457416.5000     -4.0000      0.0269      0.0079
   2457416.5000     -3.0000      0.0266      0.0076
   2457416.5000     -2.0000      0.0264      0.0073
   2457416.5000     -1.0000      0.0267      0.0079
   2457416.5000      0.0000      0.0276      0.0085
   2457416.5000      1.0000      0.0306      0.0096
   2457416.5000      2.0000      0.0353      0.0130
   2457416.5000      3.0000      0.0440      0.0193
   2457416.5000      4.0000      0.0672      0.0364
   2457416.5000      5.0000      0.1250      0.0838
   2457416.5000      6.0000      0.2167      0.1452
   2457416.5000      7.0000      0.2975      0.1646
   2457417.5000     -7.0000      0.0567      0.0253
   2457417.5000     -6.0000      0.0309      0.0104
   2457417.5000     -5.0000      0.0254      0.0082
   2457417.5000     -4.0000      0.0240      0.0074
   2457417.5000     -3.0000      0.0240      0.0072
   2457417.5000     -2.0000      0.0239      0.0070
   2457417.5000     -1.0000      0.0245      0.0076
   2457417.5000      0.0000      0.0263      0.0086
   2457417.5000      1.0000      0.0290      0.0100
   2457417.5000      2.0000      0.0334      0.0142
   2457417.5000      3.0000      0.0426      0.0225
   2457417.5000      4.0000      0.0667      0.0470
   2457417.5000      5.0000      0.1188      0.1012
   2457417.5000      6.0000      0.1797      0.1523
   2457417.5000      7.0000      0.2150      0.1447
   2457418.5000     -7.0000      0.0664      0.0350
   2457418.5000     -6.0000      0.0311      0.0110
   2457418.5000     -5.0000      0.0259      0.0081
   2457418.5000     -4.0000      0.0262      0.0084
   2457418.5000     -3.0000      0.0274      0.0095
   2457418.5000     -2.0000      0.0282      0.0109
   2457418.5000     -1.0000      0.0304      0.0160
   2457418.5000      0.0000      0.0315      0.0177
   2457418.5000      1.0000      0.0326      0.0120
   2457418.5000      2.0000      0.0357      0.0119
   2457418.5000      3.0000      0.0440      0.0168
   2457418.5000      4.0000      0.0673      0.0342
   2457418.5000      5.0000      0.1242      0.0790
   2457418.5000      6.0000      0.2081      0.1283
   2457418.5000      7.0000      0.2845      0.1595
   2457419.5000     -7.0000      0.0739      0.0424
   2457419.5000     -6.0000      0.0348      0.0142
   2457419.5000     -5.0000      0.0280      0.0099
   2457419.5000     -4.0000      0.0268      0.0087
   2457419.5000     -3.0000      0.0263      0.0085
   2457419.5000     -2.0000      0.0261      0.0082
   2457419.5000     -1.0000      0.0272      0.0092
   2457419.5000      0.0000      0.0292      0.0095
   2457419.5000      1.0000      0.0325      0.0121
   2457419.5000      2.0000      0.0393      0.0192
   2457419.5000      3.0000      0.0527      0.0294
   2457419.5000      4.0000      0.0805      0.0532
   2457419.5000      5.0000      0.1403      0.1010
   2457419.5000      6.0000      0.2156      0.1445
   2457419.5000      7.0000      0.2716      0.1490
   2457422.5000     -7.0000      0.0760      0.0404
   2457422.5000     -6.0000      0.0382      0.0158
   2457422.5000     -5.0000      0.0289      0.0107
   2457422.5000     -4.0000      0.0268      0.0088
   2457422.5000     -3.0000      0.0262      0.0090
   2457422.5000     -2.0000      0.0263      0.0086
   2457422.5000     -1.0000      0.0272      0.0095
   2457422.5000      0.0000      0.0284      0.0107
   2457422.5000      1.0000      0.0320      0.0122
   2457422.5000      2.0000      0.0369      0.0151
   2457422.5000      3.0000      0.0466      0.0228
   2457422.5000      4.0000      0.0716      0.0429
   2457422.5000      5.0000      0.1276      0.0886
   2457422.5000      6.0000      0.2108      0.1470
   2457422.5000      7.0000      0.2781      0.1754
   2457428.5000     -7.0000      0.0692      0.0293
   2457428.5000     -6.0000      0.0418      0.0147
   2457428.5000     -5.0000      0.0319      0.0096
   2457428.5000     -4.0000      0.0286      0.0084
   2457428.5000     -3.0000      0.0270      0.0080
   2457428.5000     -2.0000      0.0265      0.0070
   2457428.5000     -1.0000      0.0267      0.0079
   2457428.5000      0.0000      0.0283      0.0094
   2457428.5000      1.0000      0.0297      0.0101
   2457428.5000      2.0000      0.0321      0.0108
   2457428.5000      3.0000      0.0378      0.0144
   2457428.5000      4.0000      0.0533      0.0265
   2457428.5000      5.0000      0.0987      0.0697
   2457428.5000      6.0000      0.1538      0.1234
   2457428.5000      7.0000      0.2021      0.1278
   2457429.5000     -7.0000      0.0771      0.0415
   2457429.5000     -6.0000      0.0348      0.0128
   2457429.5000     -5.0000      0.0269      0.0104
   2457429.5000     -4.0000      0.0260      0.0087
   2457429.5000     -3.0000      0.0261      0.0098
   2457429.5000     -2.0000      0.0264      0.0087
   2457429.5000     -1.0000      0.0263      0.0106
   2457429.5000      0.0000      0.0282      0.0125
   2457429.5000      1.0000      0.0296      0.0117
   2457429.5000      2.0000      0.0333      0.0140
   2457429.5000      3.0000      0.0403      0.0198
   2457429.5000      4.0000      0.0536      0.0269
   2457429.5000      5.0000      0.0955      0.0594
   2457429.5000      6.0000      0.1851      0.1349
   2457429.5000      7.0000      0.2773      0.1984
   2457440.5000     -7.0000      0.0704      0.0301
   2457440.5000     -6.0000      0.0420      0.0152
   2457440.5000     -5.0000      0.0307      0.0092
